0,1,2,3
31.577125959513605,75.0,696.0,229.0
31.615147232160723,74.0,696.0,230.0
31.619617079283028,75.0,695.0,230.0
31.62799229233277,76.0,694.0,230.0
31.690886614741796,75.0,694.0,231.0
31.740989859616658,76.0,693.0,231.0
31.74129015854544,77.0,692.0,231.0
31.742398264217144,76.0,692.0,232.0
31.759618721633014,77.0,691.0,232.0
31.808363291393135,78.0,690.0,232.0
31.83273331841165,77.0,690.0,233.0
31.84587323203792,76.0,690.0,234.0
31.8505163138476,77.0,689.0,234.0
31.867976960287873,78.0,688.0,234.0
31.91506533562298,77.0,688.0,235.0
31.94368625914581,76.0,688.0,236.0
31.982362271473477,77.0,687.0,236.0
31.983555499112178,76.0,687.0,237.0
31.99495752333567,75.0,687.0,238.0
32.00340749578007,74.0,687.0,239.0
32.00429335185563,73.0,687.0,240.0
32.00681671057559,72.0,687.0,241.0
32.013233257222595,73.0,686.0,241.0
32.033082126663615,72.0,686.0,242.0
32.04713950050305,71.0,686.0,243.0
32.047871480765274,70.0,686.0,244.0
32.1200369562835,69.0,686.0,245.0
32.13868508668377,68.0,686.0,246.0
32.148205654769505,69.0,685.0,246.0
32.16883891158002,68.0,685.0,247.0
32.24361214628022,67.0,685.0,248.0
32.271502484689414,66.0,685.0,249.0
32.28980352681017,65.0,685.0,250.0
32.29346551926426,64.0,685.0,251.0
32.34254155526306,63.0,685.0,252.0
32.4802581876074,62.0,685.0,253.0
32.481017220169846,61.0,685.0,254.0
32.49773893246061,62.0,684.0,254.0
32.56167894303735,63.0,683.0,254.0
32.56209241957354,62.0,683.0,255.0
32.57759418161724,61.0,683.0,256.0
32.7100746213518,62.0,682.0,256.0
32.74765126223958,63.0,681.0,256.0
32.76379777683697,64.0,680.0,256.0
32.78125436110176,65.0,679.0,256.0
32.87030989205836,66.0,678.0,256.0
32.89961935941397,67.0,677.0,256.0
32.995247485950664,68.0,676.0,256.0
33.0162313724708,69.0,675.0,256.0
33.02048087186154,70.0,674.0,256.0
33.032557516692954,69.0,674.0,257.0
33.05839429731842,70.0,673.0,257.0
33.0696586394754,69.0,673.0,258.0
33.13842947720443,70.0,672.0,258.0
33.186755866850575,71.0,671.0,258.0
33.24788234874836,72.0,670.0,258.0
33.30731921882677,73.0,669.0,258.0
33.327391337515266,74.0,668.0,258.0
33.32759085313033,73.0,668.0,259.0
33.35667387879479,72.0,668.0,260.0
33.366187891201875,73.0,667.0,260.0
33.36751671764819,74.0,666.0,260.0
33.37496538611831,75.0,665.0,260.0
33.39355832079223,74.0,665.0,261.0
33.43633877904676,75.0,664.0,261.0
33.524152721108216,76.0,663.0,261.0
33.529195688219104,75.0,663.0,262.0
33.63626645367927,76.0,662.0,262.0
33.74026640071856,77.0,661.0,262.0
33.74768961523117,76.0,661.0,263.0
33.76207396858233,77.0,660.0,263.0
33.76962110146142,78.0,659.0,263.0
33.79995675302672,79.0,658.0,263.0
33.88696531259292,80.0,657.0,263.0
33.908204579172576,79.0,657.0,264.0
33.908745143651466,78.0,657.0,265.0
33.93218565026039,79.0,656.0,265.0
33.94369579776148,80.0,655.0,265.0
34.039049160064984,79.0,655.0,266.0
34.09530315373989,80.0,654.0,266.0
34.116444506010716,81.0,653.0,266.0
34.11669376676178,80.0,653.0,267.0
34.14438337098888,79.0,653.0,268.0
34.15274995835444,80.0,652.0,268.0
34.16281099367428,79.0,652.0,269.0
34.177059231267386,80.0,651.0,269.0
34.187420448592654,81.0,650.0,269.0
34.21049282204153,80.0,650.0,270.0
34.230604246418935,79.0,650.0,271.0
34.34283022204049,78.0,650.0,272.0
34.34945016541308,77.0,650.0,273.0
34.36876608406059,76.0,650.0,274.0
34.52518418640839,75.0,650.0,275.0
34.527323302227096,76.0,649.0,275.0
34.552022260896855,77.0,648.0,275.0
34.58874296750154,78.0,647.0,275.0
34.65136932144531,79.0,646.0,275.0
34.771979342173175,78.0,646.0,276.0
34.85555521682744,79.0,645.0,276.0
34.911852159638855,78.0,645.0,277.0
34.947241512000346,79.0,644.0,277.0
34.96749645210901,78.0,644.0,278.0
34.99990047590304,79.0,643.0,278.0
35.02378243269325,80.0,642.0,278.0
35.03454628586812,79.0,642.0,279.0
35.14634706963299,80.0,641.0,279.0
35.14800194873408,79.0,641.0,280.0
35.156894664257834,78.0,641.0,281.0
35.17625308564427,77.0,641.0,282.0
35.20713863538364,78.0,640.0,282.0
35.266048946706434,79.0,639.0,282.0
35.28091204731882,78.0,639.0,283.0
35.35991425891663,77.0,639.0,284.0
35.38527727918138,78.0,638.0,284.0
35.4328989298959,77.0,638.0,285.0
35.526009541323816,78.0,637.0,285.0
35.603771286303164,77.0,637.0,286.0
35.63833548983871,76.0,637.0,287.0
35.662550400798324,77.0,636.0,287.0
35.74092469942252,76.0,636.0,288.0
35.77065149769295,75.0,636.0,289.0
35.771702993326926,76.0,635.0,289.0
35.794433901536685,77.0,634.0,289.0
35.821054719501284,76.0,634.0,290.0
35.866819433307306,75.0,634.0,291.0
36.007900006447436,76.0,633.0,291.0
36.0521988419477,75.0,633.0,292.0
36.07346557487552,76.0,632.0,292.0
36.07424458882766,77.0,631.0,292.0
36.15740341956845,78.0,630.0,292.0
36.16384873763564,77.0,630.0,293.0
36.1802843144968,78.0,629.0,293.0
36.1874824270276,77.0,629.0,294.0
36.218384518998384,78.0,628.0,294.0
36.23466397324233,79.0,627.0,294.0
36.236249031097884,80.0,626.0,294.0
36.242437371904515,79.0,626.0,295.0
36.28360781823333,80.0,625.0,295.0
36.326999167915545,79.0,625.0,296.0
36.35474374570174,80.0,624.0,296.0
36.43552205150527,79.0,624.0,297.0
36.45376550668545,80.0,623.0,297.0
36.4930532031986,79.0,623.0,298.0
36.49458439293512,78.0,623.0,299.0
36.530537447530136,77.0,623.0,300.0
36.605450176556964,76.0,623.0,301.0
36.63586363168002,75.0,623.0,302.0
36.67402324387232,74.0,623.0,303.0
36.694593204183256,75.0,622.0,303.0
36.74218147504044,74.0,622.0,304.0
36.76965956697891,75.0,621.0,304.0
36.804392644408246,74.0,621.0,305.0
36.80949149667156,75.0,620.0,305.0
36.814241405923724,76.0,619.0,305.0
36.832113366399646,75.0,619.0,306.0
36.84236699986112,76.0,618.0,306.0
36.933807337745556,75.0,618.0,307.0
36.99484608941199,74.0,618.0,308.0
37.01343281958813,75.0,617.0,308.0
37.04666164209677,74.0,617.0,309.0
37.076482793560295,73.0,617.0,310.0
37.101044665387626,74.0,616.0,310.0
37.1351922537637,75.0,615.0,310.0
37.22828207782716,74.0,615.0,311.0
37.405354196457964,75.0,614.0,311.0
37.43857808872628,76.0,613.0,311.0
37.517897804214115,77.0,612.0,311.0
37.535947808340964,76.0,612.0,312.0
37.5606683124765,75.0,612.0,313.0
37.58692054877799,74.0,612.0,314.0
37.59995466114174,75.0,611.0,314.0
37.601636065457704,74.0,611.0,315.0
37.66376887433409,75.0,610.0,315.0
37.66897966045217,76.0,609.0,315.0
37.74790694177352,77.0,608.0,315.0
37.81129259254149,78.0,607.0,315.0
37.8492190814646,77.0,607.0,316.0
37.8540823908078,78.0,606.0,316.0
37.880485596453546,77.0,606.0,317.0
37.92013766368025,78.0,605.0,317.0
37.93780453732945,77.0,605.0,318.0
37.95066677231841,78.0,604.0,318.0
37.95102860095072,79.0,603.0,318.0
37.963165720315246,80.0,602.0,318.0
38.12982487672442,81.0,601.0,318.0
38.15291542213738,80.0,601.0,319.0
38.171485448671966,79.0,601.0,320.0
38.2206387334819,78.0,601.0,321.0
38.32563394286395,79.0,600.0,321.0
38.34207581007092,78.0,600.0,322.0
38.34625546179616,77.0,600.0,323.0
38.36275725637963,76.0,600.0,324.0
38.370593533329235,77.0,599.0,324.0
38.37603568283149,78.0,598.0,324.0
38.41418335070709,77.0,598.0,325.0
38.42555880697773,78.0,597.0,325.0
38.444243179111155,77.0,597.0,326.0
38.447769537914745,76.0,597.0,327.0
38.457317454387905,75.0,597.0,328.0
38.461714178612084,74.0,597.0,329.0
38.483410160949624,73.0,597.0,330.0
38.52743503811567,72.0,597.0,331.0
38.54688541009315,73.0,596.0,331.0
38.573460966729485,74.0,595.0,331.0
38.641143853260246,73.0,595.0,332.0
38.67360674531228,74.0,594.0,332.0
38.68808962296589,75.0,593.0,332.0
38.73188485225678,74.0,593.0,333.0
38.81255478872807,75.0,592.0,333.0
38.87521057182675,76.0,591.0,333.0
38.90623691921459,75.0,591.0,334.0
38.935995871203545,76.0,590.0,334.0
38.96923950211805,75.0,590.0,335.0
39.004279350745804,76.0,589.0,335.0
39.0246917273752,77.0,588.0,335.0
39.07689848050226,78.0,587.0,335.0
39.113548135518585,79.0,586.0,335.0
39.17096504109218,78.0,586.0,336.0
39.21204083745045,77.0,586.0,337.0
39.239898968858505,76.0,586.0,338.0
39.25488410897539,75.0,586.0,339.0
39.26738795844748,76.0,585.0,339.0
39.2776681198215,77.0,584.0,339.0
39.279637662466115,76.0,584.0,340.0
39.329744723851256,75.0,584.0,341.0
39.34222509237191,74.0,584.0,342.0
39.41273531825154,75.0,583.0,342.0
39.41749129576908,76.0,582.0,342.0
39.513636039739396,77.0,581.0,342.0
39.542303653241085,76.0,581.0,343.0
39.626591165618976,75.0,581.0,344.0
39.70159411150926,74.0,581.0,345.0
39.75527331170086,75.0,580.0,345.0
39.76447277434539,74.0,580.0,346.0
39.795720422724976,75.0,579.0,346.0
39.81175511462407,74.0,579.0,347.0
39.823663804103724,75.0,578.0,347.0
39.96041636858464,74.0,578.0,348.0
39.96205073161876,73.0,578.0,349.0
40.03002865899855,72.0,578.0,350.0
40.04760216363004,73.0,577.0,350.0
40.07678252353816,74.0,576.0,350.0
40.13039852163974,73.0,576.0,351.0
40.13719166974974,74.0,575.0,351.0
40.16854603380952,75.0,574.0,351.0
40.25958104127415,76.0,573.0,351.0
40.32378927945171,77.0,572.0,351.0
40.325314707600825,78.0,571.0,351.0
40.32831634605186,77.0,571.0,352.0
40.400541453040304,76.0,571.0,353.0
40.40527785259284,77.0,570.0,353.0
40.421567543950424,78.0,569.0,353.0
40.427871402891974,79.0,568.0,353.0
40.45047026607249,80.0,567.0,353.0
40.52348883994674,79.0,567.0,354.0
40.533666905791115,78.0,567.0,355.0
40.54538229569851,77.0,567.0,356.0
40.59904085125158,78.0,566.0,356.0
40.61362234947183,79.0,565.0,356.0
40.66620284796349,80.0,564.0,356.0
40.7105479384481,81.0,563.0,356.0
40.772933309767154,80.0,563.0,357.0
40.93605935195889,79.0,563.0,358.0
40.967516467255976,80.0,562.0,358.0
40.987438344449146,81.0,561.0,358.0
41.07185467284628,82.0,560.0,358.0
41.07369695943591,81.0,560.0,359.0
41.08972766194081,80.0,560.0,360.0
41.092544554622485,81.0,559.0,360.0
41.12521544839434,80.0,559.0,361.0
41.16313535506902,79.0,559.0,362.0
41.16885529919322,78.0,559.0,363.0
41.229975252086945,79.0,558.0,363.0
41.24845244909776,78.0,558.0,364.0
41.258390512365324,79.0,557.0,364.0
41.36329325380085,78.0,557.0,365.0
41.37822543264611,77.0,557.0,366.0
41.39578367825455,76.0,557.0,367.0
41.48377680006246,75.0,557.0,368.0
41.53361007892701,76.0,556.0,368.0
41.56450207038971,77.0,555.0,368.0
41.56927558597824,76.0,555.0,369.0
41.62601969598499,75.0,555.0,370.0
41.635889242220884,74.0,555.0,371.0
41.6410137969043,73.0,555.0,372.0
41.67627780746883,74.0,554.0,372.0
41.679020680091924,75.0,553.0,372.0
41.68243366757481,74.0,553.0,373.0
41.72271696374162,75.0,552.0,373.0
41.75427188090353,74.0,552.0,374.0
41.776376866204046,73.0,552.0,375.0
41.77910618101127,74.0,551.0,375.0
41.836529061390294,75.0,550.0,375.0
41.84607866102781,76.0,549.0,375.0
41.885921243166344,75.0,549.0,376.0
41.992209560422395,74.0,549.0,377.0
42.00707449140214,73.0,549.0,378.0
42.01499938909791,72.0,549.0,379.0
42.019904624465724,71.0,549.0,380.0
42.03337745908411,70.0,549.0,381.0
42.07824832047123,69.0,549.0,382.0
42.09692069009651,70.0,548.0,382.0
42.11983085589756,69.0,548.0,383.0
42.158315645212014,68.0,548.0,384.0
42.1661453215639,67.0,548.0,385.0
42.24005856216213,68.0,547.0,385.0
42.3411726681329,69.0,546.0,385.0
42.4538442722593,68.0,546.0,386.0
42.47757982705358,69.0,545.0,386.0
42.51827077763785,70.0,544.0,386.0
42.635451413956936,71.0,543.0,386.0
42.646468504289174,70.0,543.0,387.0
42.69186000524945,71.0,542.0,387.0
42.69720695778004,70.0,542.0,388.0
42.721324247383684,71.0,541.0,388.0
42.733233376583556,72.0,540.0,388.0
42.761967369015316,73.0,539.0,388.0
42.76462101745689,74.0,538.0,388.0
42.77264704335428,75.0,537.0,388.0
42.783916096985095,76.0,536.0,388.0
42.794726483834445,75.0,536.0,389.0
42.8582791205608,76.0,535.0,389.0
42.90935630889194,75.0,535.0,390.0
42.916292991875835,76.0,534.0,390.0
42.95776759359666,77.0,533.0,390.0
43.10107288106403,76.0,533.0,391.0
43.29009277251823,77.0,532.0,391.0
43.29155141638574,78.0,531.0,391.0
43.30978370937505,77.0,531.0,392.0
43.33159541691535,76.0,531.0,393.0
43.37309645496624,75.0,531.0,394.0
43.379462454616295,76.0,530.0,394.0
43.393061455398616,75.0,530.0,395.0
43.428213371134596,74.0,530.0,396.0
43.4779203601797,75.0,529.0,396.0
43.54248913982543,74.0,529.0,397.0
43.5443806828522,73.0,529.0,398.0
43.56337514997764,74.0,528.0,398.0
43.57400375744648,73.0,528.0,399.0
43.59684392008667,72.0,528.0,400.0
43.614019099368775,71.0,528.0,401.0
43.79232435358566,72.0,527.0,401.0
43.847087053018875,71.0,527.0,402.0
43.878136789662385,72.0,526.0,402.0
43.953864374412866,73.0,525.0,402.0
44.02379780565025,72.0,525.0,403.0
44.077554953305665,71.0,525.0,404.0
44.094226423200695,72.0,524.0,404.0
44.107284522984294,71.0,524.0,405.0
44.187171207400226,72.0,523.0,405.0
44.29813322095073,71.0,523.0,406.0
44.332963204562375,70.0,523.0,407.0
44.395992395440125,71.0,522.0,407.0
44.410386317402775,72.0,521.0,407.0
44.41221229592037,71.0,521.0,408.0
44.49113852815901,72.0,520.0,408.0
44.49190295620427,73.0,519.0,408.0
44.50569396133825,72.0,519.0,409.0
44.563906734472404,73.0,518.0,409.0
44.61203593338413,72.0,518.0,410.0
44.65204191835467,73.0,517.0,410.0
44.67267641528807,74.0,516.0,410.0
44.69108069033295,73.0,516.0,411.0
44.74934748742604,72.0,516.0,412.0
44.82953697857584,71.0,516.0,413.0
44.855899448785095,70.0,516.0,414.0
44.866068198860745,69.0,516.0,415.0
44.8828596169823,68.0,516.0,416.0
44.902220920349464,67.0,516.0,417.0
44.96627816445296,68.0,515.0,417.0
45.01593986660839,67.0,515.0,418.0
45.21162286060702,68.0,514.0,418.0
45.23685448444857,67.0,514.0,419.0
45.247535020108145,68.0,513.0,419.0
45.35134423911354,69.0,512.0,419.0
45.41218244816152,68.0,512.0,420.0
45.41698345393255,67.0,512.0,421.0
45.435085226009406,68.0,511.0,421.0
45.456186807451935,67.0,511.0,422.0
45.463946933140015,66.0,511.0,423.0
45.482603438868,65.0,511.0,424.0
45.51306692091077,64.0,511.0,425.0
45.59204176189016,63.0,511.0,426.0
45.64405108615011,62.0,511.0,427.0
45.69692920046851,61.0,511.0,428.0
45.72822573211508,60.0,511.0,429.0
45.77051679087998,59.0,511.0,430.0
45.876165832638726,58.0,511.0,431.0
45.87709111997626,57.0,511.0,432.0
45.88487889625239,56.0,511.0,433.0
46.031773273140324,57.0,510.0,433.0
46.302020949540754,56.0,510.0,434.0
46.31324589060184,57.0,509.0,434.0
46.38891583752412,56.0,509.0,435.0
46.42961316906144,57.0,508.0,435.0
46.439426951677554,58.0,507.0,435.0
46.45485800622173,57.0,507.0,436.0
46.50943845015362,58.0,506.0,436.0
46.51866338102693,57.0,506.0,437.0
46.522895129344235,56.0,506.0,438.0
46.617601179632835,57.0,505.0,438.0
46.64760824605969,58.0,504.0,438.0
46.69268619736727,59.0,503.0,438.0
46.699570411481176,58.0,503.0,439.0
46.773888387883,57.0,503.0,440.0
46.86923900155371,56.0,503.0,441.0
46.91514269778792,55.0,503.0,442.0
47.06231661348427,54.0,503.0,443.0
47.106024377150824,53.0,503.0,444.0
47.165420874268435,54.0,502.0,444.0
47.258601822626986,55.0,501.0,444.0
47.320430069963244,54.0,501.0,445.0
47.3511502408698,55.0,500.0,445.0
47.4044372833811,54.0,500.0,446.0
47.41397745118899,55.0,499.0,446.0
47.42936789511009,54.0,499.0,447.0
47.42988164297336,53.0,499.0,448.0
47.486289806309,52.0,499.0,449.0
47.493658208475196,51.0,499.0,450.0
47.5073446295703,50.0,499.0,451.0
47.52629630769426,49.0,499.0,452.0
47.7153640474109,48.0,499.0,453.0
47.72609672064099,47.0,499.0,454.0
47.73697765951922,46.0,499.0,455.0
47.74851786474957,45.0,499.0,456.0
47.80508062101292,44.0,499.0,457.0
47.87698800296917,43.0,499.0,458.0
47.91226503449076,42.0,499.0,459.0
47.924242708722424,41.0,499.0,460.0
47.95437466371325,40.0,499.0,461.0
47.987611680192636,39.0,499.0,462.0
48.06743352235898,40.0,498.0,462.0
48.12276272587605,39.0,498.0,463.0
48.148087476962395,38.0,498.0,464.0
48.524808286714595,37.0,498.0,465.0
48.68988945329921,36.0,498.0,466.0
48.71339659137801,35.0,498.0,467.0
48.720787247486136,36.0,497.0,467.0
48.95778432107074,35.0,497.0,468.0
49.250363947289294,36.0,496.0,468.0
49.326275851622334,35.0,496.0,469.0
49.35651228896381,34.0,496.0,470.0
49.70563778729125,35.0,495.0,470.0
49.82402906697449,34.0,495.0,471.0
49.87702253244247,33.0,495.0,472.0
49.8871445018714,32.0,495.0,473.0
49.99632958509599,31.0,495.0,474.0
50.239536094361966,30.0,495.0,475.0
50.280921592056735,29.0,495.0,476.0
50.341563976378055,28.0,495.0,477.0
50.46214485646545,29.0,494.0,477.0
50.7731995988353,28.0,494.0,478.0
50.902929955660106,29.0,493.0,478.0
50.938547098003404,28.0,493.0,479.0
50.975322792076604,29.0,492.0,479.0
51.016407774898624,30.0,491.0,479.0
51.11333301000957,31.0,490.0,479.0
51.21417788784575,30.0,490.0,480.0
51.30483470784938,29.0,490.0,481.0
51.38199908491902,30.0,489.0,481.0
51.43134530656525,29.0,489.0,482.0
51.445932322223456,28.0,489.0,483.0
51.53291012858068,27.0,489.0,484.0
51.53585478895793,26.0,489.0,485.0
51.64230370057188,25.0,489.0,486.0
51.81025826531171,26.0,488.0,486.0
51.865514937030035,25.0,488.0,487.0
52.07949513430423,26.0,487.0,487.0
52.09310019387058,25.0,487.0,488.0
52.176246085619475,24.0,487.0,489.0
52.25833177281527,25.0,486.0,489.0
52.348950437268606,24.0,486.0,490.0
52.39350730107234,23.0,486.0,491.0
52.48770820570826,22.0,486.0,492.0
52.6811571100994,21.0,486.0,493.0
52.86236249207283,20.0,486.0,494.0
52.90202086555092,19.0,486.0,495.0
52.937060331005526,20.0,485.0,495.0
53.024853714589895,21.0,484.0,495.0
53.14188095215437,20.0,484.0,496.0
53.14390349916057,21.0,483.0,496.0
53.42340533018812,22.0,482.0,496.0
53.47406129187194,21.0,482.0,497.0
53.61985656978686,22.0,481.0,497.0
53.6419554298485,21.0,481.0,498.0
53.79502756239039,22.0,480.0,498.0
53.86220742865251,21.0,480.0,499.0
53.92895253512201,22.0,479.0,499.0
54.01163811690551,21.0,479.0,500.0
54.1641983103572,20.0,479.0,501.0
54.34644602107639,19.0,479.0,502.0
54.36866498053097,20.0,478.0,502.0
54.59184973445942,21.0,477.0,502.0
55.05976528944089,20.0,477.0,503.0
55.133238179619156,19.0,477.0,504.0
55.53596810451312,18.0,477.0,505.0
55.76425092446855,17.0,477.0,506.0
56.150519527074586,18.0,476.0,506.0
56.303340397012555,19.0,475.0,506.0
56.4544098345494,20.0,474.0,506.0
56.47871012024995,19.0,474.0,507.0
56.75697959323944,20.0,473.0,507.0
56.83518410965008,19.0,473.0,508.0
57.01501378704732,18.0,473.0,509.0
57.13959440893683,19.0,472.0,509.0
57.164430370640794,18.0,472.0,510.0
57.488496713683894,17.0,472.0,511.0
57.57933848865959,16.0,472.0,512.0
57.60688970574445,15.0,472.0,513.0
58.00513996261183,14.0,472.0,514.0
58.18332284403418,13.0,472.0,515.0
58.265360755486206,14.0,471.0,515.0
58.58608680067727,13.0,471.0,516.0
58.6493769058052,12.0,471.0,517.0
58.98364720645187,11.0,471.0,518.0
59.095497011654636,10.0,471.0,519.0
59.58714433147954,9.0,471.0,520.0
60.04227279522859,10.0,470.0,520.0
60.09564214257028,9.0,470.0,521.0
60.34779096037158,8.0,470.0,522.0
60.53614845733955,7.0,470.0,523.0
61.41997698142189,6.0,470.0,524.0
61.89565802485063,5.0,470.0,525.0
64.63339713801606,4.0,470.0,526.0
64.67072880968038,3.0,470.0,527.0
64.90534486166243,2.0,470.0,528.0
66.37318892268658,1.0,470.0,529.0
66.57643666189826,0.0,470.0,530.0
